Cell,BBA_ID,eLists,eHours,eKM,eHA,eNumObs,eCount
751,39C65,0,0,0,0,0,0
752,28C35,0,0,0,0,0,0
753,39C56,0,0,0,0,0,0
754,28C36,0,0,0,0,0,0
755,39C55,0,0,0,0,0,0
756,28C45,0,0,0,0,0,0
757,39C46,0,0,0,0,0,0
758,29C46,0,0,0,0,0,0
759,38C45,0,0,0,0,0,0
760,29C55,0,0,0,0,0,0
761,38C36,0,0,0,0,0,0
762,29C56,0,0,0,0,0,0
763,38C35,0,0,0,0,0,0
764,29C65,4,21,47.153,0,2,0
765,38C26,0,0,0,0,0,0
766,29C66,0,0,0,0,0,0
767,38C25,0,0,0,0,0,0
768,29C75,0,0,0,0,0,0
769,38C16,0,0,0,0,0,0
770,29C76,0,0,0,0,0,0
771,38C15,1,2,0,0,0,0
772,30C15,1,0.5,3.219,0,1,0
773,37C76,0,0,0,0,0,0
774,30C16,1,0.25,1.609,0,1,0
775,37C75,0,0,0,0,0,0
776,30C25,0,0,0,0,0,0
777,37C66,0,0,0,0,0,0
778,30C26,0,0,0,0,0,0
779,37C65,0,0,0,0,0,0
780,30C35,0,0,0,0,0,0
781,37C56,0,0,0,0,0,0
782,30C36,0,0,0,0,0,0
783,37C55,0,0,0,0,0,0
784,30C45,0,0,0,0,0,0
785,37C46,0,0,0,0,0,0
786,31C46,0,0,0,0,0,0
787,36C45,0,0,0,0,0,0
788,31C55,4,0.4,0,0,4,4
789,36C36,0,0,0,0,0,0
790,31C56,0,0,0,0,0,0
791,36C35,0,0,0,0,0,0
792,31C65,0,0,0,0,0,0
793,36C26,0,0,0,0,0,0
794,31C66,5,0.5,0,0,5,2
795,36C25,0,0,0,0,0,0
796,31C75,4,0.4,0,0,4,0
797,36C16,16,1.6,0,0,16,0
798,31C76,6,0.6,0,0,6,1
799,36C15,16,1.6,0,0,16,0
800,32C15,5,0.5,0,0,5,0
801,35C76,0,0,0,0,0,0
802,32C16,0,0,0,0,0,0
803,35C75,0,0,0,0,0,0
804,32C25,0,0,0,0,0,0
805,35C66,1,2.5,4.828,0,6,0
806,32C26,0,0,0,0,0,0
807,35C65,9,3.3,16.093,0,13,1
808,32C35,0,0,0,0,0,0
809,35C56,8,0.8,0,0,8,4
810,32C36,0,0,0,0,0,0
811,35C55,8,28.5,148.055,0,20,2
812,32C45,5,0.5,0,0,5,0
813,35C46,0,0,0,0,0,0
814,33C46,0,0,0,0,0,0
815,34C45,8,0.8,0,0,8,2
816,33C55,8,0.8,0,0,8,1
817,34C36,8,0.8,0,0,8,0
818,33C56,0,0,0,0,0,0
819,34C35,8,0.8,0,0,8,0
820,33C65,1,0.1,0,0,1,0
821,34C26,9,1.72,0.805,0,10,1
822,33C66,0,0,0,0,0,0
823,34C25,1,0.33,0,2.0234,2,0
824,33C75,8,0.8,0,0,8,0
825,34C16,8,0.8,0,0,8,2
826,33C76,0,0,0,0,0,0
827,34C15,0,0,0,0,0,0
828,40D32,0,0,0,0,0,0
829,40D31,2,4,0.804,0,2,0
830,40D22,0,0,0,0,0,0
831,40D21,0,0,0,0,0,0
832,40D12,2,2.33,6.438,0,2,0
833,40D11,0,0,0,0,0,0
834,39D72,0,0,0,0,0,0
835,28D12,0,0,0,0,0,0
836,39D71,1,2.5,0,40.4686,4,2
837,28D21,4,4.76,1.046,1.2141,0,0
838,39D62,0,0,0,0,0,0
839,28D22,4,8.66,8.868,0,4,0
840,39D61,0,0,0,0,0,0
841,28D31,2,2.5,0,16,19,0
842,39D52,0,0,0,0,0,0
843,28D32,5,6.75,2.966,0,8,0
844,39D51,0,0,0,0,0,0
845,28D41,2,1,3.38,0,0,0
846,39D42,0,0,0,0,0,0
847,29D42,0,0,0,0,0,0
848,38D41,0,0,0,0,0,0
849,29D51,0,0,0,0,0,0
850,38D32,0,0,0,0,0,0
851,29D52,0,0,0,0,0,0
852,38D31,0,0,0,0,0,0
853,29D61,0,0,0,0,0,0
854,38D22,0,0,0,0,0,0
855,29D62,0,0,0,0,0,0
856,38D21,0,0,0,0,0,0
857,29D71,0,0,0,0,0,0
858,38D12,0,0,0,0,0,0
859,29D72,1,2,8.047,0,1,0
860,38D11,0,0,0,0,0,0
861,30D11,1,1.25,6.437,0,1,0
862,37D72,0,0,0,0,0,0
863,30D12,17,3.6,4.828,0,17,2
864,37D71,0,0,0,0,0,0
865,30D21,0,0,0,0,0,0
866,37D62,0,0,0,0,0,0
867,30D22,0,0,0,0,0,0
868,37D61,0,0,0,0,0,0
869,30D31,0,0,0,0,0,0
870,37D52,0,0,0,0,0,0
871,30D32,9,1.05,0,0,10,1
872,37D51,0,0,0,0,0,0
873,30D41,5,0.5,0,0,5,0
874,37D42,0,0,0,0,0,0
875,31D42,5,0.5,0,0,5,5
876,36D41,0,0,0,0,0,0
877,31D51,0,0,0,0,0,0
878,36D32,0,0,0,0,0,0
879,31D52,0,0,0,0,0,0
880,36D31,0,0,0,0,0,0
881,31D61,5,0.5,0,0,5,0
882,36D22,0,0,0,0,0,0
883,31D62,6,2.5,6.437,0,6,0
884,36D21,0,0,0,0,0,0
885,31D71,5,0.5,0,0,5,0
886,36D12,16,1.6,0,0,16,4
887,31D72,4,0.4,0,0,4,0
888,36D11,16,1.6,0,0,16,2
889,32D11,5,0.5,0,0,5,2
890,35D72,8,0.8,0,0,8,0
891,32D12,4,0.4,0,0,4,1
892,35D71,0,0,0,0,0,0
893,32D21,0,0,0,0,0,0
894,35D62,1,2.75,4.828,0,6,0
895,32D22,5,0.5,0,0,5,0
896,35D61,6,0.6,0,0,6,1
897,32D31,0,0,0,0,0,0
898,35D52,15,9.95,6.436,0,20,12
899,32D32,2,0.2,0,0,2,0
900,35D51,8,0.8,0,0,8,7
901,32D41,5,0.5,0,0,5,0
902,35D42,8,0.8,0,0,8,6
903,33D42,0,0,0,0,0,0
904,34D41,0,0,0,0,0,0
905,33D51,0,0,0,0,0,0
906,34D32,7,0.7,0,0,7,1
907,33D52,0,0,0,0,0,0
908,34D31,8,0.8,0,0,8,0
909,33D61,8,0.8,0,0,8,0
910,34D22,8,0.8,0,0,8,0
911,33D62,9,3.8,4.828,0,9,0
912,34D21,8,0.8,0,0,8,3
913,33D71,0,0,0,0,0,0
914,34D12,0,0,0,0,0,0
915,33D72,0,0,0,0,0,0
916,34D11,2,1.83,3.219,0,4,0
917,40D34,0,0,0,0,0,0
918,40D33,0,0,0,0,0,0
919,40D24,0,0,0,0,0,0
920,40D23,0,0,0,0,0,0
921,40D14,2,4.08,9.656,0,2,0
922,40D13,0,0,0,0,0,0
923,39D74,0,0,0,0,0,0
924,28D14,0,0,0,0,0,0
925,39D73,0,0,0,0,0,0
926,28D23,0,0,0,0,0,0
927,39D64,0,0,0,0,0,0
928,28D24,0,0,0,0,0,0
929,39D63,0,0,0,0,0,0
930,28D33,0,0,0,0,0,0
931,39D54,0,0,0,0,0,0
932,28D34,9,3.8,0,4.0469,8,0
933,39D53,3,5.5,4.828,0,7,0
934,28D43,2,2.5,10.058,0,1,0
935,39D44,0,0,0,0,0,0
936,29D44,0,0,0,0,0,0
937,38D43,0,0,0,0,0,0
938,29D53,0,0,0,0,0,0
939,38D34,0,0,0,0,0,0
940,29D54,0,0,0,0,0,0
941,38D33,0,0,0,0,0,0
942,29D63,0,0,0,0,0,0
943,38D24,0,0,0,0,0,0
944,29D64,0,0,0,0,0,0
945,38D23,0,0,0,0,0,0
946,29D73,0,0,0,0,0,0
947,38D14,0,0,0,0,0,0
948,29D74,1,2,8.047,0,1,0
949,38D13,0,0,0,0,0,0
950,30D13,0,0,0,0,0,0
951,37D74,0,0,0,0,0,0
952,30D14,4,11,22.53,0,6,1
953,37D73,0,0,0,0,0,0
954,30D23,0,0,0,0,0,0
955,37D64,0,0,0,0,0,0
956,30D24,8,0.8,0,0,8,0
957,37D63,0,0,0,0,0,0
958,30D33,0,0,0,0,0,0
959,37D54,0,0,0,0,0,0
960,30D34,15,1.5,0,0,15,2
961,37D53,0,0,0,0,0,0
962,30D43,5,0.5,0,0,5,0
963,37D44,0,0,0,0,0,0
964,31D44,0,0,0,0,0,0
965,36D43,0,0,0,0,0,0
966,31D53,5,0.5,0,0,5,1
967,36D34,0,0,0,0,0,0
968,31D54,0,0,0,0,0,0
969,36D33,0,0,0,0,0,0
970,31D63,3,0.3,0,0,3,1
971,36D24,1,0.17,0,0,1,0
972,31D64,6,0.6,0,0,6,0
973,36D23,0,0,0,0,0,0
974,31D73,3,0.3,0,0,3,0
975,36D14,0,0,0,0,0,0
976,31D74,7,3,8.047,0,7,1
977,36D13,16,1.6,0,0,16,0
978,32D13,5,0.5,0,0,5,0
979,35D74,7,0.7,0,0,7,1
980,32D14,0,0,0,0,0,0
981,35D73,8,0.8,0,0,8,0
982,32D23,4,0.4,0,0,4,0
983,35D64,0,0,0,0,0,0
984,32D24,5,0.5,0,0,5,0
985,35D63,1,2,7.886,0,0,0
986,32D33,0,0,0,0,0,0
987,35D54,8,0.8,0,0,8,7
988,32D34,0,0,0,0,0,0
989,35D53,0,0,0,0,0,0
990,32D43,0,0,0,0,0,0
991,35D44,8,0.8,0,0,8,5
992,33D44,0,0,0,0,0,0
993,34D43,8,0.8,0,0,8,0
994,33D53,1,1.5,0,0.2023,2,0
995,34D34,9,2.8,22.53,0,9,8
996,33D54,5,0.5,0,0,5,0
997,34D33,8,0.8,0,0,8,0
998,33D63,10,9.3,6.437,1.6187,11,0
999,34D24,0,0,0,0,0,0
1000,33D64,6,0.6,0,0,6,3
1001,34D23,0,0,0,0,0,0
1002,33D73,0,0,0,0,0,0
1003,34D14,8,0.8,0,0,8,0
1004,33D74,8,16,12.069,0,14,1
1005,34D13,0,0,0,0,0,0
1006,40D45,0,0,0,0,0,0
1007,40D36,0,0,0,0,0,0
1008,40D35,0,0,0,0,0,0
1009,40D26,0,0,0,0,0,0
1010,40D25,2,2,0,0,4,1
1011,40D16,0,0,0,0,0,0
1012,40D15,0,0,0,0,0,0
1013,39D76,0,0,0,0,0,0
1014,28D16,0,0,0,0,0,0
1015,39D75,0,0,0,0,0,0
1016,28D25,0,0,0,0,0,0
1017,39D66,0,0,0,0,0,0
1018,28D26,8,0.8,0,0,8,0
1019,39D65,0,0,0,0,0,0
1020,28D35,8,0.8,0,0,8,0
1021,39D56,1,1,0,0.4047,1,0
1022,28D36,0,0,0,0,0,0
1023,39D55,22,11.94,16.101,3.9391,29,0
1024,28D45,0,0,0,0,0,0
1025,39D46,0,0,0,0,0,0
1026,29D46,10,2.8,9.656,0,9,0
1027,38D45,0,0,0,0,0,0
1028,29D55,8,0.8,0,0,8,0
1029,38D36,0,0,0,0,0,0
1030,29D56,8,0.8,0,0,8,0
1031,38D35,2,4.17,2.414,0,2,0
1032,29D65,0,0,0,0,0,0
1033,38D26,0,0,0,0,0,0
1034,29D66,0,0,0,0,0,0
1035,38D25,0,0,0,0,0,0
1036,29D75,0,0,0,0,0,0
1037,38D16,0,0,0,0,0,0
1038,29D76,0,0,0,0,0,0
1039,38D15,0,0,0,0,0,0
1040,30D15,1,1,8.047,0,1,0
1041,37D76,0,0,0,0,0,0
1042,30D16,2,3.92,6.437,0,2,0
1043,37D75,0,0,0,0,0,0
1044,30D25,0,0,0,0,0,0
1045,37D66,1,0.5,0,0,9,0
1046,30D26,0,0,0,0,0,0
1047,37D65,0,0,0,0,0,0
1048,30D35,8,0.8,0,0,8,1
1049,37D56,0,0,0,0,0,0
1050,30D36,8,0.8,0,0,8,2
1051,37D55,0,0,0,0,0,0
1052,30D45,7,0.7,0,0,7,0
1053,37D46,2,9.5,8.046,0,7,0
1054,31D46,0,0,0,0,0,0
1055,36D45,2,6,37.818,0,13,1
1056,31D55,0,0,0,0,0,0
1057,36D36,0,0,0,0,0,0
1058,31D56,0,0,0,0,0,0
1059,36D35,0,0,0,0,0,0
1060,31D65,0,0,0,0,0,0
1061,36D26,0,0,0,0,0,0
1062,31D66,0,0,0,0,0,0
1063,36D25,0,0,0,0,0,0
1064,31D75,0,0,0,0,0,0
1065,36D16,0,0,0,0,0,0
1066,31D76,5,0.5,0,0,5,0
1067,36D15,0,0,0,0,0,0
1068,32D15,5,0.5,0,0,5,1
1069,35D76,0,0,0,0,0,0
1070,32D16,5,0.5,0,0,5,2
1071,35D75,0,0,0,0,0,0
1072,32D25,4,0.4,0,0,4,0
1073,35D66,0,0,0,0,0,0
1074,32D26,6,2.5,1.609,0,6,2
1075,35D65,0,0,0,0,0,0
1076,32D35,0,0,0,0,0,0
1077,35D56,5,0.5,0,0,5,0
1078,32D36,0,0,0,0,0,0
1079,35D55,0,0,0,0,0,0
1080,32D45,0,0,0,0,0,0
1081,35D46,6,0.6,0,0,6,3
1082,33D46,0,0,0,0,0,0
1083,34D45,8,0.8,0,0,8,0
1084,33D55,0,0,0,0,0,0
1085,34D36,8,0.8,0,0,8,1
1086,33D56,0,0,0,0,0,0
1087,34D35,8,0.8,0,0,8,1
1088,55A42,0,0,0,0,0,0
1089,33D65,8,0.8,0,0,8,0
1090,34D26,0,0,0,0,0,0
1091,33D66,0,0,0,0,0,0
1092,34D25,0,0,0,0,0,0
1093,33D75,0,0,0,0,0,0
1094,34D16,2,0.2,0,0,2,1
1095,33D76,0,0,0,0,0,0
1096,34D15,0,0,0,0,0,0
1097,54A41,0,0,0,0,0,0
1098,54A32,0,0,0,0,0,0
1099,54A31,0,0,0,0,0,0
1100,54A22,0,0,0,0,0,0
1101,54A21,0,0,0,0,0,0
1102,54A12,1,4,32.186,0,1,0
1103,54A11,0,0,0,0,0,0
1104,53A72,0,0,0,0,0,0
1105,42A12,0,0,0,0,0,0
1106,53A71,0,0,0,0,0,0
1107,42A21,0,0,0,0,0,0
1108,53A62,0,0,0,0,0,0
1109,42A22,0,0,0,0,0,0
1110,53A61,0,0,0,0,0,0
1111,42A31,0,0,0,0,0,0
1112,53A52,0,0,0,0,0,0
1113,42A32,0,0,0,0,0,0
1114,53A51,0,0,0,0,0,0
1115,42A41,0,0,0,0,0,0
1116,53A42,1,1.25,0,0,1,0
1117,43A42,0,0,0,0,0,0
1118,52A41,0,0,0,0,0,0
1119,43A51,9,0.9,0,0,9,0
1120,52A32,0,0,0,0,0,0
1121,43A52,8,0.8,0,0,8,0
1122,52A31,0,0,0,0,0,0
1123,43A61,8,0.8,0,0,8,0
1124,52A22,0,0,0,0,0,0
1125,43A62,9,1.05,1.609,0,9,0
1126,52A21,0,0,0,0,0,0
1127,43A71,0,0,0,0,0,0
1128,52A12,0,0,0,0,0,0
1129,43A72,0,0,0,0,0,0
1130,52A11,0,0,0,0,0,0
1131,44A11,0,0,0,0,0,0
1132,51A72,0,0,0,0,0,0
1133,44A12,1,0.5,3.219,0,1,0
1134,51A71,0,0,0,0,0,0
1135,44A21,0,0,0,0,0,0
1136,51A62,0,0,0,0,0,0
1137,44A22,0,0,0,0,0,0
1138,51A61,0,0,0,0,0,0
1139,44A31,9,2.05,0.805,0,9,0
1140,51A52,0,0,0,0,0,0
1141,44A32,0,0,0,0,0,0
1142,51A51,8,16.58,75.639,0,28,6
1143,44A41,0,0,0,0,0,0
1144,51A42,0,0,0,0,0,0
1145,45A42,0,0,0,0,0,0
1146,50A41,0,0,0,0,0,0
1147,45A51,0,0,0,0,0,0
1148,50A32,0,0,0,0,0,0
1149,45A52,0,0,0,0,0,0
1150,50A31,0,0,0,0,0,0
1151,55A63,1,6,9.656,0,5,0
1152,45A61,5,0.5,0,0,5,0
1153,50A22,0,0,0,0,0,0
1154,45A62,5,0.5,0,0,5,0
1155,50A21,0,0,0,0,0,0
1156,45A71,0,0,0,0,0,0
1157,50A12,5,0.5,0,0,5,2
1158,45A72,6,2,6.437,0,6,0
1159,50A11,0,0,0,0,0,0
1160,55A54,0,0,0,0,0,0
1161,46A11,3,0.3,0,0,3,0
1162,49A72,1,1.27,3.219,0,2,0
1163,46A12,6,0.6,0,0,6,1
1164,49A71,0,0,0,0,0,0
1165,46A21,8,0.8,0,0,8,0
1166,49A62,0,0,0,0,0,0
1167,55A53,0,0,0,0,0,0
1168,46A22,0,0,0,0,0,0
1169,49A61,0,0,0,0,0,0
1170,46A31,0,0,0,0,0,0
1171,49A52,8,0.8,0,0,8,4
1172,46A32,0,0,0,0,0,0
1173,49A51,5,0.5,0,0,5,0
1174,46A41,0,0,0,0,0,0
1175,49A42,9,3.8,12.874,0,10,10
1176,47A42,0,0,0,0,0,0
1177,48A41,18,26.6,27.359,121.4057,19,5
1178,47A51,0,0,0,0,0,0
1179,48A32,14,1.4,0,0,14,0
1180,47A52,8,0.8,0,0,8,1
1181,48A31,0,0,0,0,0,0
1182,55A44,0,0,0,0,0,0
1183,47A61,8,0.8,0,0,8,6
1184,48A22,0,0,0,0,0,0
1185,47A62,0,0,0,0,0,0
1186,48A21,0,0,0,0,0,0
1187,47A71,0,0,0,0,0,0
1188,48A12,0,0,0,0,0,0
1189,47A72,0,0,0,0,0,0
1190,48A11,0,0,0,0,0,0
1191,54A43,0,0,0,0,0,0
1192,54A34,0,0,0,0,0,0
1193,54A33,0,0,0,0,0,0
1194,54A24,0,0,0,0,0,0
1195,54A23,0,0,0,0,0,0
1196,54A14,0,0,0,0,0,0
1197,54A13,0,0,0,0,0,0
1198,53A74,0,0,0,0,0,0
1199,42A14,0,0,0,0,0,0
1200,53A73,0,0,0,0,0,0
1201,42A23,0,0,0,0,0,0
1202,53A64,2,4.5,12.874,0,3,0
1203,42A24,0,0,0,0,0,0
1204,53A63,0,0,0,0,0,0
1205,42A33,0,0,0,0,0,0
1206,53A54,0,0,0,0,0,0
1207,42A34,0,0,0,0,0,0
1208,53A53,0,0,0,0,0,0
1209,42A43,0,0,0,0,0,0
1210,53A44,0,0,0,0,0,0
1211,43A44,12,6.38,1.931,0.4047,13,0
1212,52A43,0,0,0,0,0,0
1213,43A53,8,0.8,0,0,8,0
