"","Lon1","Lat1","Centroid_ID","rn","nearest_in_grid2","nearest_in_grid3","nearest_in_grid4"
"552",-80.03125,39.97916667,552,552,160,11,6
"553",-80.09375,39.89583333,553,553,153,11,6
"554",-80.09375,39.85416667,554,554,153,11,6
"555",-80.03125,39.85416667,555,555,153,11,6
"556",-80.46875,39.85416667,556,556,161,11,6
"557",-80.28125,39.89583333,557,557,162,11,6
"558",-80.40625,39.85416667,558,558,161,11,6
"559",-80.15625,39.89583333,559,559,154,11,6
"560",-80.15625,39.85416667,560,560,154,11,6
"561",-80.15625,39.97916667,561,561,163,11,6
"562",-80.21875,39.9375,562,562,163,11,6
"563",-80.15625,39.9375,563,563,163,11,6
"564",-80.21875,39.97916667,564,564,163,11,6
"565",-80.28125,39.85416667,565,565,162,11,6
"566",-80.46875,39.89583333,566,566,161,11,6
"567",-80.34375,39.85416667,567,567,162,11,6
"568",-80.34375,39.89583333,568,568,162,11,6
"569",-80.40625,39.97916667,569,569,164,11,6
"570",-80.34375,39.97916667,570,570,165,11,6
"571",-80.28125,39.9375,571,571,165,11,6
"572",-80.40625,39.89583333,572,572,161,11,6
"573",-80.34375,39.9375,573,573,165,11,6
"574",-80.46875,39.97916667,574,574,164,11,6
"575",-80.40625,39.9375,575,575,164,11,6
"576",-80.28125,39.97916667,576,576,165,11,6
"577",-80.46875,39.9375,577,577,164,11,6
"578",-80.53125,39.72916667,578,578,166,12,6
"579",-80.53125,39.8125,579,579,167,12,6
"580",-80.53125,39.77083333,580,580,167,12,6
"581",-80.53125,39.89583333,581,581,168,12,6
"582",-80.53125,39.85416667,582,582,168,12,6
"583",-80.53125,39.9375,583,583,169,12,6
"584",-80.53125,39.97916667,584,584,169,12,6
"585",-74.71875,40.14583333,585,585,170,13,7
"586",-74.84375,40.0625,586,586,171,13,7
"587",-74.96875,40.02083333,587,587,172,13,7
"588",-74.96875,40.0625,588,588,172,13,7
"589",-74.90625,40.0625,589,589,172,13,7
"590",-74.84375,40.14583333,590,590,173,13,7
"591",-74.78125,40.14583333,591,591,173,13,7
"592",-74.84375,40.10416667,592,592,173,13,7
"593",-74.78125,40.10416667,593,593,173,13,7
"594",-74.90625,40.10416667,594,594,174,13,7
"595",-74.96875,40.14583333,595,595,174,13,7
"596",-74.90625,40.14583333,596,596,174,13,7
"597",-74.96875,40.10416667,597,597,174,13,7
"598",-74.90625,40.1875,598,598,175,13,7
"599",-74.84375,40.3125,599,599,176,13,7
"600",-74.84375,40.27083333,600,600,176,13,7
"601",-74.96875,40.3125,601,601,177,13,7
"602",-74.90625,40.27083333,602,602,177,13,7
"603",-74.96875,40.27083333,603,603,177,13,7
"604",-74.90625,40.3125,604,604,177,13,7
"605",-74.84375,40.1875,605,605,178,13,7
"606",-74.71875,40.1875,606,606,179,13,7
"607",-74.78125,40.22916667,607,607,178,13,7
"608",-74.84375,40.22916667,608,608,178,13,7
"609",-74.96875,40.22916667,609,609,175,13,7
"610",-74.78125,40.1875,610,610,178,13,7
"611",-74.96875,40.1875,611,611,175,13,7
"612",-74.90625,40.22916667,612,612,175,13,7
"613",-74.96875,40.35416667,613,613,180,14,7
"614",-74.96875,40.39583333,614,614,180,14,7
"615",-74.90625,40.35416667,615,615,180,14,7
"616",-75.46875,40.02083333,616,616,181,15,8
"617",-75.34375,40.02083333,617,617,182,15,8
"618",-75.28125,40.02083333,618,618,182,15,8
"619",-75.09375,40.14583333,619,619,183,15,8
"620",-75.21875,40.14583333,620,620,184,15,8
"621",-75.21875,40.02083333,621,621,185,15,8
"622",-75.15625,40.02083333,622,622,185,15,8
"623",-75.15625,40.0625,623,623,185,15,8
"624",-75.15625,40.14583333,624,624,184,15,8
"625",-75.15625,40.10416667,625,625,184,15,8
"626",-75.03125,40.10416667,626,626,183,15,8
"627",-75.28125,40.0625,627,627,182,15,8
"628",-75.34375,40.0625,628,628,182,15,8
"629",-75.46875,40.14583333,629,629,186,15,8
"630",-75.34375,40.3125,630,630,187,15,8
"631",-75.28125,40.3125,631,631,187,15,8
"632",-75.40625,40.02083333,632,632,181,15,8
"633",-75.34375,40.10416667,633,633,188,15,8
"634",-75.46875,40.0625,634,634,181,15,8
"635",-75.40625,40.0625,635,635,181,15,8
"636",-75.34375,40.14583333,636,636,188,15,8
"637",-75.40625,40.10416667,637,637,186,15,8
"638",-75.28125,40.14583333,638,638,188,15,8
"639",-75.21875,40.10416667,639,639,184,15,8
"640",-75.46875,40.10416667,640,640,186,15,8
"641",-75.40625,40.14583333,641,641,186,15,8
"642",-75.03125,40.0625,642,642,189,15,8
"643",-75.03125,40.02083333,643,643,189,15,8
"644",-75.21875,40.0625,644,644,185,15,8
"645",-75.09375,40.10416667,645,645,183,15,8
"646",-75.03125,40.14583333,646,646,183,15,8
"647",-75.09375,40.1875,647,647,190,15,8
"648",-75.03125,40.1875,648,648,190,15,8
"649",-75.09375,40.22916667,649,649,190,15,8
"650",-75.03125,40.22916667,650,650,190,15,8
"651",-75.09375,40.3125,651,651,191,15,8
"652",-75.09375,40.27083333,652,652,191,15,8
"653",-75.03125,40.3125,653,653,191,15,8
"654",-75.03125,40.27083333,654,654,191,15,8
"655",-75.15625,40.3125,655,655,192,15,8
"656",-75.21875,40.27083333,656,656,192,15,8
"657",-75.21875,40.3125,657,657,192,15,8
"658",-75.21875,40.1875,658,658,193,15,8
"659",-75.15625,40.1875,659,659,193,15,8
"660",-75.21875,40.22916667,660,660,193,15,8
"661",-75.15625,40.22916667,661,661,193,15,8
"662",-75.15625,40.27083333,662,662,192,15,8
"663",-75.34375,40.22916667,663,663,194,15,8
"664",-75.34375,40.1875,664,664,194,15,8
"665",-75.28125,40.1875,665,665,194,15,8
"666",-75.46875,40.22916667,666,666,195,15,8
"667",-75.28125,40.22916667,667,667,194,15,8
"668",-75.46875,40.1875,668,668,195,15,8
"669",-75.40625,40.22916667,669,669,195,15,8
"670",-75.34375,40.27083333,670,670,187,15,8
"671",-75.40625,40.1875,671,671,195,15,8
"672",-75.40625,40.3125,672,672,196,15,8
"673",-75.28125,40.27083333,673,673,187,15,8
"674",-75.46875,40.27083333,674,674,196,15,8
"675",-75.40625,40.27083333,675,675,196,15,8
"676",-75.46875,40.3125,676,676,196,15,8
"677",-75.71875,40.10416667,677,677,197,16,8
"678",-75.65625,40.10416667,678,678,197,16,8
"679",-75.28125,40.10416667,679,679,188,15,8
"680",-75.09375,40.0625,680,680,189,15,8
"681",-75.09375,40.02083333,681,681,189,15,8
"682",-75.65625,40.0625,682,682,198,16,8
"683",-75.65625,40.02083333,683,683,198,16,8
"684",-75.59375,40.02083333,684,684,199,16,8
"685",-75.71875,40.0625,685,685,198,16,8
"686",-75.84375,40.10416667,686,686,200,16,8
"687",-75.84375,40.14583333,687,687,200,16,8
"688",-75.78125,40.14583333,688,688,200,16,8
"689",-75.90625,40.10416667,689,689,201,16,8
"690",-75.96875,40.14583333,690,690,201,16,8
"691",-75.90625,40.14583333,691,691,201,16,8
"692",-75.96875,40.10416667,692,692,201,16,8
"693",-75.78125,40.10416667,693,693,200,16,8
"694",-75.84375,40.0625,694,694,202,16,8
"695",-75.78125,40.0625,695,695,202,16,8
"696",-75.78125,40.02083333,696,696,202,16,8
"697",-75.84375,40.02083333,697,697,202,16,8
"698",-75.96875,40.02083333,698,698,203,16,8
"699",-75.96875,40.0625,699,699,203,16,8
"700",-75.90625,40.02083333,700,700,203,16,8
"701",-75.90625,40.0625,701,701,203,16,8
"702",-75.84375,40.27083333,702,702,204,16,8
"703",-75.84375,40.1875,703,703,205,16,8
"704",-75.84375,40.22916667,704,704,205,16,8
"705",-75.78125,40.1875,705,705,205,16,8
"706",-75.78125,40.22916667,706,706,205,16,8
"707",-75.90625,40.1875,707,707,206,16,8
"708",-75.96875,40.22916667,708,708,206,16,8
"709",-75.59375,40.27083333,709,709,207,16,8
"710",-75.59375,40.3125,710,710,207,16,8
"711",-75.71875,40.3125,711,711,208,16,8
"712",-75.53125,40.0625,712,712,199,16,8
"713",-75.53125,40.02083333,713,713,199,16,8
"714",-75.53125,40.14583333,714,714,209,16,8
"715",-75.59375,40.10416667,715,715,209,16,8
"716",-75.53125,40.10416667,716,716,209,16,8
"717",-75.59375,40.14583333,717,717,209,16,8
"718",-75.71875,40.14583333,718,718,197,16,8
"719",-75.65625,40.14583333,719,719,197,16,8
"720",-75.71875,40.02083333,720,720,198,16,8
"721",-75.59375,40.0625,721,721,199,16,8
"722",-75.96875,40.27083333,722,722,210,16,8
"723",-75.96875,40.3125,723,723,210,16,8
"724",-75.90625,40.22916667,724,724,206,16,8
"725",-75.65625,40.3125,725,725,208,16,8
"726",-75.65625,40.27083333,726,726,208,16,8
"727",-75.71875,40.27083333,727,727,208,16,8
"728",-75.71875,40.1875,728,728,211,16,8
"729",-75.65625,40.22916667,729,729,211,16,8
"730",-75.71875,40.22916667,730,730,211,16,8
"731",-75.65625,40.1875,731,731,211,16,8
"732",-75.53125,40.22916667,732,732,212,16,8
"733",-75.53125,40.1875,733,733,212,16,8
"734",-75.59375,40.22916667,734,734,212,16,8
"735",-75.90625,40.27083333,735,735,210,16,8
"736",-75.96875,40.1875,736,736,206,16,8
"737",-75.84375,40.3125,737,737,204,16,8
"738",-75.90625,40.3125,738,738,210,16,8
"739",-75.78125,40.27083333,739,739,204,16,8
"740",-75.78125,40.3125,740,740,204,16,8
"741",-75.46875,40.35416667,741,741,213,17,8
"742",-75.40625,40.4375,742,742,214,17,8
"743",-75.34375,40.35416667,743,743,215,17,8
"744",-75.34375,40.39583333,744,744,215,17,8
"745",-75.28125,40.35416667,745,745,215,17,8
"746",-75.34375,40.47916667,746,746,216,17,8
"747",-75.28125,40.47916667,747,747,216,17,8
"748",-75.28125,40.4375,748,748,216,17,8
"749",-75.34375,40.4375,749,749,216,17,8
"750",-75.46875,40.47916667,750,750,214,17,8
"751",-75.40625,40.47916667,751,751,214,17,8
"752",-75.46875,40.4375,752,752,214,17,8
"753",-75.34375,40.5625,753,753,217,17,8
"754",-75.28125,40.5625,754,754,217,17,8
"755",-75.09375,40.5625,755,755,218,17,8
"756",-75.09375,40.52083333,756,756,218,17,8
"757",-75.21875,40.5625,757,757,219,17,8
"758",-75.21875,40.52083333,758,758,219,17,8
"759",-75.15625,40.5625,759,759,219,17,8
"760",-75.15625,40.52083333,760,760,219,17,8
"761",-75.21875,40.60416667,761,761,220,17,8
"762",-75.15625,40.64583333,762,762,220,17,8
"763",-75.21875,40.64583333,763,763,220,17,8
"764",-75.28125,40.52083333,764,764,217,17,8
"765",-75.46875,40.5625,765,765,221,17,8
"766",-75.46875,40.64583333,766,766,222,17,8
"767",-75.46875,40.52083333,767,767,221,17,8
"768",-75.34375,40.52083333,768,768,217,17,8
"769",-75.34375,40.64583333,769,769,223,17,8
"770",-75.40625,40.52083333,770,770,221,17,8
"771",-75.28125,40.60416667,771,771,223,17,8
"772",-75.40625,40.5625,772,772,221,17,8
"773",-75.46875,40.60416667,773,773,222,17,8
"774",-75.28125,40.64583333,774,774,223,17,8
"775",-75.34375,40.60416667,775,775,223,17,8
"776",-75.40625,40.64583333,776,776,222,17,8
"777",-75.40625,40.60416667,777,777,222,17,8
"778",-75.59375,40.4375,778,778,224,18,8
"779",-75.53125,40.39583333,779,779,225,18,8
"780",-75.96875,40.47916667,780,780,226,18,8
"781",-75.96875,40.4375,781,781,226,18,8
"782",-75.90625,40.4375,782,782,226,18,8
"783",-75.90625,40.39583333,783,783,227,18,8
"784",-75.96875,40.35416667,784,784,227,18,8
"785",-75.65625,40.60416667,785,785,228,18,8
"786",-75.65625,40.64583333,786,786,228,18,8
"787",-75.71875,40.60416667,787,787,228,18,8
"788",-75.71875,40.64583333,788,788,228,18,8
"789",-75.71875,40.5625,789,789,229,18,8
"790",-75.65625,40.5625,790,790,229,18,8
"791",-75.59375,40.52083333,791,791,230,18,8
"792",-75.71875,40.52083333,792,792,229,18,8
"793",-75.53125,40.52083333,793,793,230,18,8
"794",-75.59375,40.5625,794,794,230,18,8
"795",-75.53125,40.4375,795,795,224,18,8
"796",-75.53125,40.47916667,796,796,224,18,8
"797",-75.59375,40.47916667,797,797,224,18,8
"798",-75.71875,40.47916667,798,798,231,18,8
"799",-75.65625,40.47916667,799,799,231,18,8
"800",-75.65625,40.4375,800,800,231,18,8
"801",-75.71875,40.4375,801,801,231,18,8
"802",-75.59375,40.39583333,802,802,225,18,8
"803",-75.53125,40.35416667,803,803,225,18,8
"804",-75.59375,40.35416667,804,804,225,18,8
"805",-75.71875,40.39583333,805,805,232,18,8
"806",-75.65625,40.39583333,806,806,232,18,8
"807",-75.65625,40.35416667,807,807,232,18,8
"808",-75.71875,40.35416667,808,808,232,18,8
"809",-75.84375,40.47916667,809,809,233,18,8
"810",-75.78125,40.47916667,810,810,233,18,8
"811",-75.78125,40.4375,811,811,233,18,8
"812",-75.84375,40.4375,812,812,233,18,8
"813",-75.78125,40.35416667,813,813,234,18,8
"814",-75.78125,40.39583333,814,814,234,18,8
"815",-75.84375,40.39583333,815,815,234,18,8
"816",-75.84375,40.35416667,816,816,234,18,8
"817",-75.96875,40.39583333,817,817,227,18,8
"818",-75.90625,40.35416667,818,818,227,18,8
"819",-75.90625,40.47916667,819,819,226,18,8
"820",-75.53125,40.5625,820,820,230,18,8
"821",-75.59375,40.60416667,821,821,235,18,8
"822",-75.53125,40.60416667,822,822,235,18,8
"823",-75.53125,40.64583333,823,823,235,18,8
"824",-75.59375,40.64583333,824,824,235,18,8
"825",-75.90625,40.60416667,825,825,236,18,8
"826",-75.96875,40.60416667,826,826,236,18,8
"827",-75.96875,40.64583333,827,827,236,18,8
"828",-75.90625,40.64583333,828,828,236,18,8
"829",-75.84375,40.60416667,829,829,237,18,8
"830",-75.78125,40.60416667,830,830,237,18,8
"831",-75.78125,40.5625,831,831,238,18,8
"832",-75.84375,40.5625,832,832,238,18,8
"833",-75.78125,40.52083333,833,833,238,18,8
"834",-75.84375,40.52083333,834,834,238,18,8
"835",-75.65625,40.52083333,835,835,229,18,8
"836",-75.84375,40.64583333,836,836,237,18,8
"837",-75.78125,40.64583333,837,837,237,18,8
"838",-75.90625,40.52083333,838,838,239,18,8
"839",-75.96875,40.5625,839,839,239,18,8
"840",-75.59375,40.1875,840,840,212,16,8
"841",-75.53125,40.3125,841,841,207,16,8
"842",-75.53125,40.27083333,842,842,207,16,8
"843",-75.09375,40.35416667,843,843,240,17,8
"844",-75.09375,40.39583333,844,844,240,17,8
"845",-75.03125,40.39583333,845,845,240,17,8
"846",-75.03125,40.35416667,846,846,240,17,8
"847",-75.21875,40.39583333,847,847,241,17,8
"848",-75.21875,40.35416667,848,848,241,17,8
"849",-75.15625,40.39583333,849,849,241,17,8
"850",-75.15625,40.35416667,850,850,241,17,8
"851",-75.21875,40.47916667,851,851,242,17,8
"852",-75.15625,40.4375,852,852,242,17,8
"853",-75.15625,40.47916667,853,853,242,17,8
"854",-75.03125,40.4375,854,854,243,17,8
"855",-75.21875,40.4375,855,855,242,17,8
"856",-75.09375,40.4375,856,856,243,17,8
"857",-75.09375,40.47916667,857,857,243,17,8
"858",-75.28125,40.39583333,858,858,215,17,8
"859",-75.40625,40.39583333,859,859,213,17,8
"860",-75.40625,40.35416667,860,860,213,17,8
"861",-75.46875,40.39583333,861,861,213,17,8
"862",-75.96875,40.52083333,862,862,239,18,8
"863",-75.90625,40.5625,863,863,239,18,8
"864",-76.09375,40.10416667,864,864,244,19,9
"865",-76.09375,40.14583333,865,865,244,19,9
"866",-76.03125,40.0625,866,866,245,19,9
"867",-76.09375,40.02083333,867,867,245,19,9
"868",-76.15625,40.02083333,868,868,246,19,9
"869",-76.09375,40.0625,869,869,245,19,9
"870",-76.21875,40.0625,870,870,246,19,9
"871",-76.15625,40.0625,871,871,246,19,9
"872",-76.09375,40.3125,872,872,247,19,9
"873",-76.03125,40.14583333,873,873,244,19,9
"874",-76.03125,40.10416667,874,874,244,19,9
"875",-76.21875,40.10416667,875,875,248,19,9
"876",-76.15625,40.14583333,876,876,248,19,9
"877",-76.21875,40.14583333,877,877,248,19,9
"878",-76.15625,40.10416667,878,878,248,19,9
"879",-76.28125,40.02083333,879,879,249,19,9
"880",-76.34375,40.02083333,880,880,249,19,9
"881",-76.03125,40.02083333,881,881,245,19,9
"882",-76.21875,40.02083333,882,882,246,19,9
"883",-76.40625,40.02083333,883,883,250,19,9
"884",-76.34375,40.10416667,884,884,251,19,9
"885",-76.34375,40.14583333,885,885,251,19,9
"886",-76.28125,40.14583333,886,886,251,19,9
"887",-76.28125,40.10416667,887,887,251,19,9
"888",-76.40625,40.14583333,888,888,252,19,9
"889",-76.46875,40.02083333,889,889,250,19,9
"890",-76.40625,40.0625,890,890,250,19,9
"891",-76.46875,40.0625,891,891,250,19,9
"892",-76.46875,40.10416667,892,892,252,19,9
"893",-76.46875,40.14583333,893,893,252,19,9
"894",-76.40625,40.10416667,894,894,252,19,9
"895",-76.40625,40.27083333,895,895,253,19,9
"896",-76.46875,40.27083333,896,896,253,19,9
"897",-76.40625,40.22916667,897,897,254,19,9
"898",-76.46875,40.22916667,898,898,254,19,9
"899",-76.46875,40.1875,899,899,254,19,9
"900",-76.40625,40.1875,900,900,254,19,9
"901",-76.46875,40.3125,901,901,253,19,9
"902",-76.09375,40.1875,902,902,255,19,9
"903",-76.03125,40.22916667,903,903,255,19,9
"904",-76.09375,40.22916667,904,904,255,19,9
"905",-76.21875,40.1875,905,905,256,19,9
"906",-76.15625,40.22916667,906,906,256,19,9
"907",-76.15625,40.1875,907,907,256,19,9
"908",-76.21875,40.22916667,908,908,256,19,9
"909",-76.03125,40.3125,909,909,247,19,9
"910",-76.03125,40.27083333,910,910,247,19,9
"911",-76.15625,40.3125,911,911,257,19,9
"912",-76.21875,40.27083333,912,912,257,19,9
"913",-76.09375,40.27083333,913,913,247,19,9
"914",-76.03125,40.1875,914,914,255,19,9
"915",-76.34375,40.1875,915,915,258,19,9
"916",-76.28125,40.1875,916,916,258,19,9
"917",-76.34375,40.22916667,917,917,258,19,9
"918",-76.28125,40.22916667,918,918,258,19,9
"919",-76.34375,40.27083333,919,919,259,19,9
"920",-76.28125,40.3125,920,920,259,19,9
"921",-76.28125,40.0625,921,921,249,19,9
"922",-76.34375,40.0625,922,922,249,19,9
"923",-76.40625,40.3125,923,923,253,19,9
"924",-76.21875,40.3125,924,924,257,19,9
"925",-76.15625,40.27083333,925,925,257,19,9
"926",-76.78125,40.02083333,926,926,260,20,9
"927",-76.84375,40.0625,927,927,260,20,9
"928",-76.65625,40.0625,928,928,261,20,9
"929",-76.65625,40.02083333,929,929,261,20,9
"930",-76.59375,40.10416667,930,930,262,20,9
"931",-76.71875,40.14583333,931,931,263,20,9
"932",-76.53125,40.10416667,932,932,262,20,9
"933",-76.59375,40.14583333,933,933,262,20,9
"934",-76.71875,40.10416667,934,934,263,20,9
"935",-76.65625,40.14583333,935,935,263,20,9
"936",-76.65625,40.10416667,936,936,263,20,9
"937",-76.53125,40.02083333,937,937,264,20,9
"938",-76.53125,40.0625,938,938,264,20,9
"939",-76.71875,40.02083333,939,939,261,20,9
"940",-76.59375,40.0625,940,940,264,20,9
"941",-76.59375,40.02083333,941,941,264,20,9
"942",-76.71875,40.0625,942,942,261,20,9
"943",-76.53125,40.14583333,943,943,262,20,9
"944",-76.53125,40.1875,944,944,265,20,9
"945",-76.59375,40.1875,945,945,265,20,9
"946",-76.53125,40.22916667,946,946,265,20,9
"947",-76.65625,40.22916667,947,947,266,20,9
"948",-76.59375,40.22916667,948,948,265,20,9
"949",-76.71875,40.22916667,949,949,266,20,9
"950",-76.71875,40.1875,950,950,266,20,9
"951",-76.53125,40.27083333,951,951,267,20,9
"952",-76.65625,40.1875,952,952,266,20,9
"953",-76.59375,40.27083333,953,953,267,20,9
"954",-76.78125,40.10416667,954,954,268,20,9
"955",-76.84375,40.10416667,955,955,268,20,9
"956",-76.78125,40.14583333,956,956,268,20,9
"957",-76.84375,40.14583333,957,957,268,20,9
"958",-76.90625,40.14583333,958,958,269,20,9
"959",-76.96875,40.14583333,959,959,269,20,9
"960",-76.96875,40.10416667,960,960,269,20,9
"961",-76.28125,40.27083333,961,961,259,19,9
"962",-76.34375,40.3125,962,962,259,19,9
"963",-76.90625,40.02083333,963,963,270,20,9
"964",-76.78125,40.0625,964,964,260,20,9
"965",-76.96875,40.0625,965,965,270,20,9
"966",-76.96875,40.02083333,966,966,270,20,9
"967",-76.84375,40.02083333,967,967,260,20,9
"968",-76.84375,40.22916667,968,968,271,20,9
"969",-76.90625,40.1875,969,969,272,20,9
"970",-76.96875,40.1875,970,970,272,20,9
"971",-76.90625,40.22916667,971,971,272,20,9
"972",-76.96875,40.22916667,972,972,272,20,9
"973",-76.78125,40.1875,973,973,271,20,9
"974",-76.78125,40.22916667,974,974,271,20,9
"975",-76.84375,40.1875,975,975,271,20,9
"976",-76.84375,40.27083333,976,976,273,20,9
"977",-76.78125,40.27083333,977,977,273,20,9
"978",-76.78125,40.3125,978,978,273,20,9
"979",-76.84375,40.3125,979,979,273,20,9
"980",-76.90625,40.27083333,980,980,274,20,9
"981",-76.96875,40.27083333,981,981,274,20,9
"982",-76.59375,40.3125,982,982,267,20,9
"983",-76.65625,40.3125,983,983,275,20,9
"984",-76.53125,40.3125,984,984,267,20,9
"985",-76.71875,40.3125,985,985,275,20,9
"986",-76.71875,40.27083333,986,986,275,20,9
"987",-76.65625,40.27083333,987,987,275,20,9
"988",-76.90625,40.3125,988,988,274,20,9
"989",-76.96875,40.3125,989,989,274,20,9
"990",-76.34375,40.60416667,990,990,276,21,9
"991",-76.46875,40.64583333,991,991,277,21,9
"992",-76.28125,40.60416667,992,992,276,21,9
"993",-76.28125,40.64583333,993,993,276,21,9
"994",-76.28125,40.5625,994,994,278,21,9
"995",-76.28125,40.52083333,995,995,278,21,9
"996",-76.21875,40.39583333,996,996,279,21,9
"997",-76.09375,40.35416667,997,997,280,21,9
"998",-76.03125,40.39583333,998,998,280,21,9
"999",-76.15625,40.39583333,999,999,279,21,9
"1000",-76.21875,40.35416667,1000,1000,279,21,9
"1001",-76.15625,40.35416667,1001,1001,279,21,9
"1002",-76.34375,40.47916667,1002,1002,281,21,9
"1003",-76.28125,40.39583333,1003,1003,282,21,9
"1004",-76.28125,40.35416667,1004,1004,282,21,9
"1005",-76.34375,40.35416667,1005,1005,282,21,9
"1006",-76.34375,40.39583333,1006,1006,282,21,9
"1007",-76.40625,40.39583333,1007,1007,283,21,9
"1008",-76.46875,40.35416667,1008,1008,283,21,9
"1009",-76.46875,40.39583333,1009,1009,283,21,9
"1010",-76.40625,40.35416667,1010,1010,283,21,9
"1011",-76.40625,40.4375,1011,1011,284,21,9
"1012",-76.40625,40.47916667,1012,1012,284,21,9
"1013",-76.09375,40.60416667,1013,1013,285,21,9
"1014",-76.09375,40.64583333,1014,1014,285,21,9
"1015",-76.15625,40.60416667,1015,1015,286,21,9
"1016",-76.15625,40.64583333,1016,1016,286,21,9
"1017",-76.21875,40.64583333,1017,1017,286,21,9
"1018",-76.40625,40.60416667,1018,1018,277,21,9
"1019",-76.34375,40.52083333,1019,1019,278,21,9
"1020",-76.34375,40.5625,1020,1020,278,21,9
"1021",-76.46875,40.52083333,1021,1021,287,21,9
"1022",-76.40625,40.52083333,1022,1022,287,21,9
"1023",-76.40625,40.5625,1023,1023,287,21,9
"1024",-76.46875,40.5625,1024,1024,287,21,9
"1025",-76.40625,40.64583333,1025,1025,277,21,9
"1026",-76.46875,40.60416667,1026,1026,277,21,9
"1027",-76.71875,40.35416667,1027,1027,288,22,9
"1028",-76.71875,40.39583333,1028,1028,288,22,9
"1029",-76.65625,40.39583333,1029,1029,288,22,9
"1030",-76.65625,40.35416667,1030,1030,288,22,9
"1031",-76.59375,40.35416667,1031,1031,289,22,9
"1032",-76.65625,40.4375,1032,1032,290,22,9
"1033",-76.71875,40.4375,1033,1033,290,22,9
"1034",-76.78125,40.35416667,1034,1034,291,22,9
"1035",-76.84375,40.47916667,1035,1035,292,22,9
"1036",-76.71875,40.47916667,1036,1036,290,22,9
"1037",-76.53125,40.39583333,1037,1037,289,22,9
"1038",-76.59375,40.39583333,1038,1038,289,22,9
"1039",-76.53125,40.35416667,1039,1039,289,22,9
"1040",-76.59375,40.47916667,1040,1040,293,22,9
"1041",-76.53125,40.47916667,1041,1041,293,22,9
"1042",-76.53125,40.4375,1042,1042,293,22,9
"1043",-76.59375,40.4375,1043,1043,293,22,9
"1044",-76.65625,40.47916667,1044,1044,290,22,9
"1045",-76.53125,40.52083333,1045,1045,294,22,9
"1046",-76.65625,40.52083333,1046,1046,295,22,9
"1047",-76.59375,40.5625,1047,1047,294,22,9
"1048",-76.53125,40.5625,1048,1048,294,22,9
"1049",-76.59375,40.52083333,1049,1049,294,22,9
